text,labels,id,created_at
Eventbrite Sees Unusually High Options Volume $EB https://t.co/aDzkfI5EKh #stocks,,321986.0,2020-05-08 15:01:13+00:00
"FULLTIME FAKE ACCOUNT &amp; Reported as Fake &amp; Muted &amp; Blocked $TWTR Account "" @Jtrader891  "" cause $BS^3
I hate LOOSERS &amp; BOTS of $SPX $NDX $EURUSD $GBPUSD",,660997.0,2020-06-25 08:38:22+00:00
"RT @lmspl: This week's LM's Trade Mantra 20 April 2020 is here. For a detailed report, click here: https://t.co/yMBjLHWqoe

For Details Cal…",,135934.0,2020-04-20 03:40:55+00:00
BAC Bank Of America Is The Best Bank Stock On The Dow  ,1,,
owered my price target for GPN to -1,-1,,
"Closed Sell DAL 30.55 for +73.0 pips, total for today +560.3 pips @. VIP Follower .@BigMan_Xander @. #crypto #forex #stocks .@",positive,580962.0,2020-06-19 17:27:01+00:00
"RT @DKellerCMT: Stocks and bonds in lockstep over the last month with the $SPY to $TLT ratio essentially rangebound, just like the $SPX.  W…",positive,910748.0,2020-07-15 18:42:54+00:00
"The service is intended to allow the people of thirteen Mediterranean countries to reach the Baltic more rapidly , with a single carrier .",1,,
AXN becoming again interesting near multiple bottom. We made lot of  some days ago here  ,1,,
RT @Alpha_Bronze: Kroger stunned with 92% e-commerce gain; has to prove it’s not a coronavirus blip. Largest US supermarket chain lagged co…,positive,592610.0,2020-06-20 20:16:16+00:00
"Ready to try the crypto “Pi network."" Stanford University PhD graduates made the first phone app that mines currency absolutely free. Because it is beta you need a member to invite. Use code (xcsresources) $nkla $tsla $gnus $xspa $amzn $idex $mark $svte $mvis $ne $idex",positive,917764.0,2020-07-15 11:51:25+00:00
"( ADP News ) - Dec 11 , 2008 - Finnish construction and engineering company Outotec Oyj ( OMX : OTE1V ) said today it won a EUR 28 million ( USD 36.8 m ) order to expand the phosphate concentrator in Siilinjarvi of Norwegian minera",1,,
"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .",-1,,
After that the two companies sat down and sewed up the present deal .,0,,
The divestment of Raisio 's margarine business in May 2009 gave the company a clearer focus on grain-based products .,1,,
JPM bounced off it's fib support level today too.,-1,,
"Racking in the profits to close for the week 💰 big Account management profits #forex #fx #finance #trading #trader #signals #onlinemoney #forextrading #stocks #bitcoin #signalprovider #Teamwork General telegram channel-https://t.co/2b7LVCaALX
Inbox for subscription offers🧰 https://t.co/nTKpWOVGA9",,847049.0,2020-07-10 14:29:46+00:00
user: ZNGA woow look at this... Should we consider this as a bearish engulfing?  ,-1,,
CAT being a major thorn in my side today. Me being short that is.,-1,,
"RT @theponzifactor: 📺 Recent interview on @Renegade_Inc

Real [#economic] growth should not be measured by how much a company sells. It sho…",neutral,130779.0,2020-04-20 14:15:30+00:00
"ANTH +13% in PreM. HODING ONG. Average TP 2,6. Huge institutional and insiders bought in previuos week.",1,,
"RT @MarzBonfire: Finally some social mood to comment on other than politics and hysteria: animal spirits are alive &amp; well and, pullbacks no…",,735138.0,2020-07-01 15:11:51+00:00
"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .",-1,,
"Don't look now, but INT is clearing all-time highs. 10th time is the charm",1,,
".user BINGO.Can't consider it a buy (personally) until >470 AND VSB. ntil then, a waste of time trying to game it. AAP",-1,,
.@Jefferies it looks like your analyst Brent Thill believes democracy still has some life left to be beaten out of by $FB.,negative,687007.0,2020-06-27 01:07:16+00:00
RT @mardermarket: “Don’t be a hero. Don’t have an ego. Always question yourself and your ability. Don’t ever feel that you are very good. T…,negative,919312.0,2020-07-15 08:43:01+00:00
SK Whoa!  Somebody has some confidence in SK :) TO DA MOOOOONNNN!!!!,1,,
AD Next buy point would be on the day it blows through 1.95 on heavy volume.  ,1,,
WH nice rounded reversal pattern intraday since the gap fill,1,,
Fed Overnight Repos Continue To Rise As QE Shrinks https://t.co/oddwWjcXNc $SPY $QQQ $DJIA $DIA #stockmarket #investing #finance #stocks #gold #silver $SLV $TWTR $GLD $AAPL $TSLA $AMZN $NFLX $INTC $AMD #economy,,453638.0,2020-06-08 14:33:41+00:00
"GMC keeping a nice consolidation, should make a big move soon, MACD & SI turning up  ",1,,
"Coronavirus Impact: Hoteliers Stare At Worst Phase Since 2008 Financial Crisis
https://t.co/Gr1qM9k4Rp",-1,,
"Based in Helsinki , Finland , Ramirent has branches in 13 Nordic , central and Eastern European countries .",0,,
OI  Over 21.37  ,1,,
"RT @jrichlive: Distinctly remember my conversation with @pueokeffer at Code Conf 2016 when he predicted $AMZN would hit $3,000 within 5 yea…",,783675.0,2020-07-06 14:56:13+00:00
"After the signing , the total amount of Aspo 's revolving credit facility agreements is EUR 50 million , which replaces the formerly valid agreements of EUR 80 million .",0,,
Zacks: Brokerages Anticipate Spectrum Brands Holdings Inc $SPB Will Announce Earnings of $0.35 Per Share https://t.co/GC7CwwB6DA #stocks,,156858.0,2020-04-22 15:56:15+00:00
Urogen Pharma Ltd $URGN Receives Consensus Recommendation of “Buy” from Analysts https://t.co/gNaWRxnEXV #stocks,,616845.0,2020-06-22 05:48:45+00:00
Twitter to Share More Data About Users With Advertisers @themotleyfool #stocks $TWTR https://t.co/FP4E8ZZgs0,positive,1878.0,2020-04-09 20:17:34+00:00
"@OneHeraldGuild Do you think McClatchy management, some McClatchy family members and Chatham planned this all along? $MNI $MNIQQ $GCI $JPM $WFC",,380913.0,2020-06-01 01:28:43+00:00
"Nice deals of the day CHY 4.5 mil shares secondary priced O/N 25 now at HOD 27.19, MCP trainwreck also priced 37.5 mil shares 6 now 7.34",1,,
Group 3: Weekly Technical Video available for viewing in members area of https://t.co/BGHCdJqUxD #Elliottwave #Trading #Stocks #ETFs,neutral,442451.0,2020-06-07 15:25:46+00:00
RT @only1sidehustle: If you are thinking about buying $BRK.B....... Don't do it.  @WarrenBuffett loves #dividends but he won't pay you any.…,negative,344278.0,2020-05-28 12:23:01+00:00
"CHK 6,600 Weekly 20.50P bought vs. OI of 148",-1,,
RT @CNBC: Bank of America shares drop as it sets aside another $4 billion for coronavirus-related loan losses. $BAC https://t.co/xa2OKmIapy,,932079.0,2020-07-16 14:09:00+00:00
"Russia 's top container shipping group , Fesco , and Finnish logistics company Nurminen Logistics have started a pilot project offering clients direct intermodal transportation service from Finland to Asia Pacific countries , Fesco said in a statement .",1,,
First trade coming back from vacation. HOT short at 59.80. Stop at 60.30,-1,,
"We gotta give back at least the entire Jun gain, so below $SPX 3050 would be another major caution flag. Stocks remain overvalued even in a low-rate environment. Stunning how quickly the banks and airlines got sold the last few days. $JPM $BAC $C -15% in 3 days.",,501035.0,2020-06-11 15:19:36+00:00
The bridge is part of the highway 14 development project .,0,,
Added  Some $DIS 125 strike calls June 19th as starter.,,351789.0,2020-05-29 18:13:28+00:00
"S&amp;P Futures Webcast June 16, 2020 – Resuming the Usual Roles #markets #trading #futures #ES_F #emini #daytrading #stocks https://t.co/TBAlNimwG5",,544612.0,2020-06-16 12:20:31+00:00
"`` Subscribers can browse free numbers with their handset , and select the numbers , packages and services they prefer when activating the phone .",0,,
The original contract was signed last summer .,0,,
"like the look of MCHP here, giving us a nice entry, probably write something overnight",1,,
Sponda plans to renovate old real estate and develop new property .,0,,
RT @FundTaxGuru: The people who have a whole lot of cash reserve might even think that this is quite a perfect time to invest in the market…,,336135.0,2020-05-28 21:14:31+00:00
"PO still some work to do, needs volume on any move higher from here  ",1,,
DDD SSY Stops honored.  So be it. Now.... must.not.become.bearshitter.,-1,,
Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .,0,,
RT @FXstreetNews: S&amp;P 500 to remain range-bound until a breakthrough on medical or economic front – JP Morgan https://t.co/CMP3ggue8g #Equi…,positive,589635.0,2020-06-19 05:45:47+00:00
"The company had net sales of EUR 10.8 million in 2008 , and today has approximately 120 employees in Finland , Estonia and Poland .",0,,
Aspo has also investigated the sales opportunities of Kaukomarkkinat 's electronics business .,0,,
IF  Over 19.60  ,1,,
"JOSB 50% off on almost everything. Funny, they cited increased promotions as a big reason why gross margins were down...",-1,,
$SPY $IWM $AAPL $CAT https://t.co/zejsfSJAfm,neutral,216854.0,2020-04-27 14:01:27+00:00
Avanos Medical Inc $AVNS Receives Average Recommendation of “Hold” from Brokerages https://t.co/iyVuFxoiQx #stocks,neutral,105496.0,2020-04-17 08:26:33+00:00
"RT @KobeissiLetter: S&amp;P 500: Huge day for $SPX as bulls try to form a HIGHER LOW than the June 15th, 2965 bottom.

Every Friday but one, si…",,668863.0,2020-06-26 18:14:47+00:00
"ed Daily Triangle on SONC,.....Open ong at 10.99",1,,
"Only L+Ænnen Tehtaat showed a loss , but it has only recently started streamlining measures .",0,,
Obligatory monthly post of MA's 2010 uptrend. February 2013 update: Still going.  ,1,,
V and MA FYI: When they tagged the 50d's yesterday they also touched off multi-year trendlines. Good a spot as any to be long (holding).,1,,
RT @TommyThornton: If $TSLA is just like $AMZN... Amazon rallied 21% into the S&amp;P add (Nov 05) and another 4% a month later.  Then in the n…,,877175.0,2020-07-13 16:47:53+00:00
"RT @MacroCharts: $SPX Gamma Exposure hit the 3rd highest level of all time last week.

The highest were mid-JAN 2020.

Note the moving aver…",,883054.0,2020-07-13 12:55:53+00:00
STEM continuing move up - possiby getting some bounce from ANTH upgrade,1,,
"GT crosses 200MA - P/E 19.11, No Div  ",-1,,
I think NX can be shorted under 24.70. For a full dollar roll.  ,-1,,
"RT @TicTocTick: Plan 6/3:

1. Orderflow pivot is 3082

2. Shorts if open below , targets 2997

3. Longs if open above, targets 3126

Now 30…",,404455.0,2020-06-03 08:30:27+00:00
"""Banks, ATMs To Remain Open"": Nirmala Sitharaman Denies Report Lenders Plan To Shut Most Branches
https://t.co/Sj1Bakrw6N",1,,
SWOT analysis is just one method of categorization and has its own weaknesses .,0,,
Market Wrap Video + Additions to Watch ist  including: CAH CMI HA KAC NFX,1,,
"$SPY $SPX Wow what a rally! Skew has gone up to near all time highs. If you think the market is going down, you can take a cheap directional bet by buying the an OTM Put fly. They are extremely cheap. https://t.co/aWKkTle970",,108091.0,2020-04-17 01:13:32+00:00
"RT @WSBConsensus: Voice Assistants and Internet of Things are facing an EU antitrust probe, particularly Apple's ( $AAPL ) Siri and Amazon'…",,934135.0,2020-07-16 12:18:51+00:00
`` Our approach is very much to only use raw materials that are produced in line with the principles of sustainable development .,0,,
PETM ooks like water coming out of a garden hose...  ,-1,,
user: AAP recent trip to Thailand...even the taxi drivers have iphones ! ~~ wait till they get into China!,1,,
"However , the broker gave an `` outperform '' recommendation on the stock .",1,,
GOOG Nice jump!  ,1,,
GMX -18% any news ?,-1,,
P approaching resistance area around 12.47/.50  ,1,,
"Added long FTI  53. Stock is strong in weak tap, has  strong short-term news with new contracts.   ",1,,
The company has exported into about twenty European countries as well as to Africa .,0,,
"@TheEconomist how can a country with soaring joblessness, unrest, and businesses going bust have a booming stock market?
@CyFUco 
#investing #markets #stocks #cyfu",,449132.0,2020-06-08 19:56:54+00:00
"Among paper issues , Stora Enso R was little changed -- up 0.08 pct at 12.03 eur , UPM-Kymmene was 0.48 pct higher at 18.77 eur and M-real B added 0.50 pct to 3.99 eur .",0,,
The company said that the results of the third quarter do not include non-recurring items .,0,,
"SD this is the ammo to help fire Tom Ward, was needed imho... unfortunately once again at the shareholders expense. NG SO",1,,
"RT @MadMraket: $ZM $TDOC $LVGO 
$TTD $TWLO $ADBE $DOCU 

$CRWD $ZS $FSLY $FB $NVDA

$AAPL $MSFT $ROKU $SQ $ETSY 

$SHOP $SPOT $REGN $DXCM $…",,810399.0,2020-07-08 18:13:53+00:00
Device volume in the area decreased by 21 % to 2.7 mn units .,-1,,
"RT @50F7W4R37R4D3R: ""Things may come to those who wait, but only the things left by those who hustle.""- Abraham Lincoln #softwareengineer #…",,922944.0,2020-07-15 02:32:43+00:00
"This will be done domestically and in neighboring markets , both organically and through acquisitions .",0,,
"A data processing unit collects the data , calculates RVR values and provides the data to users via various interfaces .",0,,
MA broke YHOD earlier & is going higher.,1,,
AEG Parabolic ....  ,1,,
SMA nice,1,,
BAC ong if beats 12.15. Stop loss 12.01,1,,
VHC still looking interesting.Trading within an ascending triangle pattern w resistance at 36.25  ,1,,
Apollo Global Management $APO PT Raised to $42.00 https://t.co/ZYdB8PppZz #stocks,,8544.0,2020-04-09 13:29:09+00:00
Elektrobit ( EB ) has renewed its IT infrastructure contract with ICT services provider Fujitsu Services for EB 's Patja service .,1,,
user: PPHM why the big drop,-1,,
Dennyâ€™s Franchisee Dawn Lafreeda has had to close most of her restaurants and furlough staff; â€˜Itâ€™s heartbreakingâ€™ https://t.co/oqTkpajAav,-1,,
FOE   Over 4.60   ,1,,
"Following its strategy , Tikkurila has established a fully-owned sales company TOO Tikkurila in Almaty , Kazakhstan , for marketing decorative paints under the Finnish Tikkurila brand and the Russian Teks brand .",0,,
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,1,,
SANW btw I am not a buyer here. I already own a lot. I will add on pullback. I think there is a point in the future where this rockets,1,,
"Changes in the market situation and tougher price competition have substantially reduced demand for bread packaging manufactured at the Kauhava plant , according to the company .",-1,,
"$TLSA $BABA $FB $NFLX.... ive had 1 red day since the 30k loss in the middle of last month. just sticking to what i know and trading the plan.

https://t.co/lf0qE0Blll https://t.co/cv5f8uvdjB",,791912.0,2020-07-07 21:20:55+00:00
SWFT Trend well in tact here. Now confirming the move. Other set ups I like:   ,1,,
AAP bad news keeps coming. They say when it rains it pours. Puts paying dividends. 420 damnit,-1,,
"annoyed with BBG steadily going up, i want to grab more",1,,
"BAVARIA Industriekapital AG 's 2006 revenues were EUR 333 million , with an EBITDA of EUR 51 million .",0,,
